ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
124217,Rodney Van Buizen,M,23,180,92,Australia,AUS,2004 Summer,2004,Summer,Athina,Baseball,Baseball Men's Baseball,Silver
124251,Karen Van de Graaf (-Ramsay),F,17,167,70,Australia,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 200 metres Freestyle,NA
124251,Karen Van de Graaf (-Ramsay),F,17,167,70,Australia,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
124251,Karen Van de Graaf (-Ramsay),F,17,167,70,Australia,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 100 metres Butterfly,NA
124251,Karen Van de Graaf (-Ramsay),F,17,167,70,Australia,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 200 metres Butterfly,NA
124251,Karen Van de Graaf (-Ramsay),F,17,167,70,Australia,AUS,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
124504,Robert Cornelius Van der Zant,M,25,186,82,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Individual Medley,NA
124568,Emily Louise Van Egmond,F,23,179,65,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,NA
124643,"Jonathan ""Jono"" Van Hazel",M,25,188,78,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
124669,John Van Hoek,M,23,176,69,Australia,AUS,1976 Summer,1976,Summer,Montreal,Judo,Judo Men's Half-Middleweight,NA
124757,Jacinta Van Lint,F,22,179,69,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
124787,Peter Van Miltenburg,M,26,174,73,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 100 metres,NA
124787,Peter Van Miltenburg,M,26,174,73,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 200 metres,NA
124787,Peter Van Miltenburg,M,26,174,73,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,NA
124815,Robyn Van Nus,F,25,164,60,Australia,AUS,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Women's Air Rifle, 10 metres",NA
124815,Robyn Van Nus,F,25,164,60,Australia,AUS,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",NA
124815,Robyn Van Nus,F,29,164,60,Australia,AUS,2012 Summer,2012,Summer,London,Shooting,"Shooting Women's Air Rifle, 10 metres",NA
124815,Robyn Van Nus,F,29,164,60,Australia,AUS,2012 Summer,2012,Summer,London,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",NA
125008,Karen Tracey Van Wirdum (-Dunne),F,17,160,52,Australia,AUS,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 50 metres Freestyle,NA
125008,Karen Tracey Van Wirdum (-Dunne),F,17,160,52,Australia,AUS,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 100 metres Freestyle,NA
125008,Karen Tracey Van Wirdum (-Dunne),F,17,160,52,Australia,AUS,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
125008,Karen Tracey Van Wirdum (-Dunne),F,21,160,52,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 50 metres Freestyle,NA
125008,Karen Tracey Van Wirdum (-Dunne),F,21,160,52,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 100 metres Freestyle,NA
125008,Karen Tracey Van Wirdum (-Dunne),F,25,160,52,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 50 metres Freestyle,NA
125074,Kyle Bernard Vander-Kuyp,M,25,184,81,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 110 metres Hurdles,NA
125074,Kyle Bernard Vander-Kuyp,M,29,184,81,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 110 metres Hurdles,NA
125075,Ian Daniel Vander-Wal,M,24,195,90,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
125075,Ian Daniel Vander-Wal,M,24,195,90,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
125489,Peter Francis Vassella,M,23,175,69,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 400 metres,NA
125489,Peter Francis Vassella,M,23,175,69,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 400 metres Relay,NA
125493,George Vassiliadis,M,22,158,56,Australia,AUS,1972 Summer,1972,Summer,Munich,Weightlifting,Weightlifting Men's Bantamweight,NA
125601,Brian John Vear,M,22,185,79,Australia,AUS,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxless Fours,NA
125601,Brian John Vear,M,26,185,79,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Eights,NA
125639,Renuga Veeran,F,26,165,61,Australia,AUS,2012 Summer,2012,Summer,London,Badminton,Badminton Women's Doubles,NA
125797,Adam Joseph Vella,M,33,178,92,Australia,AUS,2004 Summer,2004,Summer,Athina,Shooting,Shooting Men's Trap,Bronze
125797,Adam Joseph Vella,M,41,178,92,Australia,AUS,2012 Summer,2012,Summer,London,Shooting,Shooting Men's Trap,NA
125797,Adam Joseph Vella,M,45,178,92,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Men's Trap,NA
126065,Hannah Vermeersch,F,19,178,76,Australia,AUS,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Coxed Eights,NA
126349,Craig Scott Victory,M,20,179,68,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Bronze
126391,"Kenneth ""Ken"" Vidler",M,26,181,90,Australia,AUS,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",NA
126394,Aurelio Vidmar,M,29,180,72,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Football,Football Men's Football,NA
126411,Mark Anthony Viduka,M,19,189,93,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Football,Football Men's Football,NA
126411,Mark Anthony Viduka,M,23,189,93,Australia,AUS,2000 Summer,2000,Summer,Sydney,Football,Football Men's Football,NA
126705,"Benjamin ""Ben"" Vincent",M,19,181,94,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Heavyweight, Freestyle",NA
126705,"Benjamin ""Ben"" Vincent",M,23,181,94,Australia,AUS,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",NA
126708,Casey Garnett Vincent,M,21,183,78,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres,NA
126708,Casey Garnett Vincent,M,21,183,78,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,NA
126708,Casey Garnett Vincent,M,25,183,78,Australia,AUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 400 metres,NA
126718,Trevor Anthony Vincent,M,26,174,64,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Athletics,"Athletics Men's 3,000 metres Steeplechase",NA
126749,James Martin Vinnicombe,M,23,183,84,Australia,AUS,1988 Summer,1988,Summer,Seoul,Cycling,"Cycling Men's 1,000 metres Time Trial",Silver
126850,Martinus Wiendect Visser,M,39,180,89,Maryke,AUS,1964 Summer,1964,Summer,Tokyo,Sailing,Sailing Mixed Two Person Keelboat,NA
126931,Olivia Vivian,F,19,165,58,Australia,AUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,NA
126931,Olivia Vivian,F,19,165,58,Australia,AUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Team All-Around,NA
126931,Olivia Vivian,F,19,165,58,Australia,AUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Uneven Bars,NA
126938,Lisa-Marie Vizaniari,F,24,172,103,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Discus Throw,NA
126938,Lisa-Marie Vizaniari,F,28,172,103,Australia,AUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Discus Throw,NA
126964,Andrew Mitchell Vlahov,M,19,200,108,Australia,AUS,1988 Summer,1988,Summer,Seoul,Basketball,Basketball Men's Basketball,NA
126964,Andrew Mitchell Vlahov,M,23,200,108,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Men's Basketball,NA
126964,Andrew Mitchell Vlahov,M,27,200,108,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Men's Basketball,NA
126964,Andrew Mitchell Vlahov,M,31,200,108,Australia,AUS,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,NA
127060,"Hendricus ""Henk"" Vogels, Jr.",M,27,183,77,Australia,AUS,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Men's Road Race, Individual",NA
127061,"Hendrikus A. M. ""Henk"" Vogels, Sr.",M,21,182,81,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",NA
127074,Peter Arnold Vogler,M,31,182,78,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Baseball,Baseball Men's Baseball,NA
127171,Meaghan Volker,F,25,179,74,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,NA
127818,Roland Peter Waddington,M,23,188,82,Australia,AUS,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Fours,NA
127820,Barclay John Wade,M,20,180,83,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Double Sculls,NA
127830,Paul Wade,M,26,183,72,Australia,AUS,1988 Summer,1988,Summer,Seoul,Football,Football Men's Football,NA
127862,Lynette Ann Wagg (-Done),F,25,164,54,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",NA
127909,Rodney Wagner,M,33,183,89,Australia,AUS,1988 Summer,1988,Summer,Seoul,Archery,Archery Men's Individual,NA
127909,Rodney Wagner,M,33,183,89,Australia,AUS,1988 Summer,1988,Summer,Seoul,Archery,Archery Men's Team,NA
127927,"Donald Douglas ""Don"" Wagstaff",M,19,170,68,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Diving,Diving Men's Springboard,NA
127927,"Donald Douglas ""Don"" Wagstaff",M,19,170,68,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Diving,Diving Men's Platform,NA
127927,"Donald Douglas ""Don"" Wagstaff",M,23,170,68,Australia,AUS,1972 Summer,1972,Summer,Munich,Diving,Diving Men's Springboard,NA
127927,"Donald Douglas ""Don"" Wagstaff",M,23,170,68,Australia,AUS,1972 Summer,1972,Summer,Munich,Diving,Diving Men's Platform,NA
127927,"Donald Douglas ""Don"" Wagstaff",M,26,170,68,Australia,AUS,1976 Summer,1976,Summer,Montreal,Diving,Diving Men's Springboard,NA
127927,"Donald Douglas ""Don"" Wagstaff",M,26,170,68,Australia,AUS,1976 Summer,1976,Summer,Montreal,Diving,Diving Men's Platform,NA
127928,Ernest Wagstaff,M,32,178,81,Buraddoo,AUS,1960 Summer,1960,Summer,Roma,Sailing,Sailing Mixed 5.5 metres,NA
127977,Sacha Wainwright,F,28,165,54,Australia,AUS,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,NA
127977,Sacha Wainwright,F,32,165,54,Australia,AUS,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,NA
128003,Kelsey Wakefield,F,25,178,64,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,NA
128004,Peter Wakefield,M,26,163,47,Australia,AUS,2004 Summer,2004,Summer,Athina,Boxing,Boxing Men's Light-Flyweight,NA
128083,Anthony Michael Walker,M,24,173,75,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxless Fours,NA
128089,Brooke Walker,F,18,160,47,Australia,AUS,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Individual All-Around,NA
128089,Brooke Walker,F,18,160,47,Australia,AUS,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Team All-Around,NA
128089,Brooke Walker,F,18,160,47,Australia,AUS,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Floor Exercise,NA
128089,Brooke Walker,F,18,160,47,Australia,AUS,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Horse Vault,NA
128089,Brooke Walker,F,18,160,47,Australia,AUS,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Uneven Bars,NA
128089,Brooke Walker,F,18,160,47,Australia,AUS,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Women's Balance Beam,NA
128111,"James ""Jimmy"" Walker",M,24,181,80,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",NA
128116,Kim Walker,F,32,161,58,Australia,AUS,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,NA
128132,Robert Lachlan Walker,M,22,191,90,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,NA
128139,Scott Walker,M,23,182,113,Australia,AUS,1994 Winter,1994,Winter,Lillehammer,Bobsleigh,Bobsleigh Men's Four,NA
128139,Scott Walker,M,27,182,113,Australia,AUS,1998 Winter,1998,Winter,Nagano,Bobsleigh,Bobsleigh Men's Four,NA
128148,"Bradley ""Brad"" Wall",M,22,176,85,Australia,AUS,2002 Winter,2002,Winter,Salt Lake City,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
128148,"Bradley ""Brad"" Wall",M,26,176,85,Australia,AUS,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
128161,Ji Glenn Wallace,M,23,175,70,Australia,AUS,2000 Summer,2000,Summer,Sydney,Trampolining,Trampolining Men's Individual,Silver
128165,"Kenneth Maxwell ""Ken"" Wallace",M,25,190,90,Australia,AUS,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",Gold
128165,"Kenneth Maxwell ""Ken"" Wallace",M,25,190,90,Australia,AUS,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Bronze
128165,"Kenneth Maxwell ""Ken"" Wallace",M,28,190,90,Australia,AUS,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",NA
128165,"Kenneth Maxwell ""Ken"" Wallace",M,33,190,90,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Bronze
128165,"Kenneth Maxwell ""Ken"" Wallace",M,33,190,90,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",NA
128173,Tessa Clare Wallace,F,18,172,59,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 200 metres Breaststroke,NA
128205,Jane Waller,F,18,169,57,Australia,AUS,2008 Summer,2008,Summer,Beijing,Archery,Archery Women's Individual,NA
128260,Bethany Therese Walsh,F,22,165,58,Australia,AUS,2008 Summer,2008,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Women's Team,NA
128277,Peter Walsh,M,22,213,90,Australia,AUS,1976 Summer,1976,Summer,Montreal,Basketball,Basketball Men's Basketball,NA
128277,Peter Walsh,M,26,213,90,Australia,AUS,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,NA
128279,Sarah Walsh,F,21,158,58,Australia,AUS,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,NA
128282,"Terence Arthur ""Terry"" Walsh",M,22,177,80,Australia,AUS,1976 Summer,1976,Summer,Montreal,Hockey,Hockey Men's Hockey,Silver
128282,"Terence Arthur ""Terry"" Walsh",M,30,177,80,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,NA
128341,Craig Walton,M,25,187,78,Australia,AUS,2000 Summer,2000,Summer,Sydney,Triathlon,Triathlon Men's Olympic Distance,NA
128685,David Colin Wansbrough,M,23,172,70,Australia,AUS,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,NA
128685,David Colin Wansbrough,M,27,172,70,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,Silver
128693,Kellie Wapshott,F,27,170,55,Australia,AUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 20 kilometres Walk,NA
128725,Natalie Anne Ward,F,20,168,64,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Softball,Softball Women's Softball,Bronze
128725,Natalie Anne Ward,F,24,168,64,Australia,AUS,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Bronze
128725,Natalie Anne Ward,F,28,168,64,Australia,AUS,2004 Summer,2004,Summer,Athina,Softball,Softball Women's Softball,Silver
128725,Natalie Anne Ward,F,32,168,64,Australia,AUS,2008 Summer,2008,Summer,Beijing,Softball,Softball Women's Softball,Bronze
128745,"Christopher ""Chris"" Wardlaw",M,26,175,60,Australia,AUS,1976 Summer,1976,Summer,Montreal,Athletics,"Athletics Men's 10,000 metres",NA
128745,"Christopher ""Chris"" Wardlaw",M,26,175,60,Australia,AUS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Marathon,NA
128745,"Christopher ""Chris"" Wardlaw",M,30,175,60,Australia,AUS,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Marathon,NA
128753,Glenn Warfe,M,24,181,72,Australia,AUS,2008 Summer,2008,Summer,Beijing,Badminton,Badminton Men's Doubles,NA
128753,Glenn Warfe,M,28,181,72,Australia,AUS,2012 Summer,2012,Summer,London,Badminton,Badminton Men's Doubles,NA
128758,"Kenneth Christopher ""Ken"" Wark",M,27,185,85,Australia,AUS,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,NA
128758,"Kenneth Christopher ""Ken"" Wark",M,30,185,85,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,Silver
128758,"Kenneth Christopher ""Ken"" Wark",M,34,185,85,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Men's Hockey,Bronze
128793,Ethan Warren,M,20,173,72,Australia,AUS,2012 Summer,2012,Summer,London,Diving,Diving Men's Springboard,NA
128816,Meagan Lee Warthold,F,28,150,58,Australia,AUS,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Lightweight,NA
128852,"Frederick ""Fred"" Wasmer",M,26,178,74,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",NA
128852,"Frederick ""Fred"" Wasmer",M,26,178,74,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",NA
128920,Jason Waterhouse,M,24,185,75,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Mixed Multihull,Silver
128925,Grant Waterman,M,28,196,96,Australia,AUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,NA
128929,"Anthony ""Tony"" Waters",M,36,175,73,Australia,AUS,1964 Summer,1964,Summer,Tokyo,Hockey,Hockey Men's Hockey,Bronze
128938,Susan Watkins (-Carlson-Jones),F,26,163,62,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Women's Hockey,NA
128947,Aimee Watson,F,26,169,60,Australia,AUS,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,NA
128947,Aimee Watson,F,26,169,60,Australia,AUS,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,NA
128949,"Alexander James ""Alex"" Watson",M,26,180,72,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Modern Pentathlon,Modern Pentathlon Men's Individual,NA
128949,"Alexander James ""Alex"" Watson",M,26,180,72,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Modern Pentathlon,Modern Pentathlon Men's Team,NA
128949,"Alexander James ""Alex"" Watson",M,30,180,72,Australia,AUS,1988 Summer,1988,Summer,Seoul,Modern Pentathlon,Modern Pentathlon Men's Individual,NA
128949,"Alexander James ""Alex"" Watson",M,34,180,72,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Modern Pentathlon,Modern Pentathlon Men's Individual,NA
128949,"Alexander James ""Alex"" Watson",M,34,180,72,Australia,AUS,1992 Summer,1992,Summer,Barcelona,Modern Pentathlon,Modern Pentathlon Men's Team,NA
128953,Bronwen Watson,F,35,168,57,Australia,AUS,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Lightweight Double Sculls,NA
128956,Callum Watson,M,24,180,66,Australia,AUS,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's Sprint,NA
128956,Callum Watson,M,24,180,66,Australia,AUS,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,NA
128956,Callum Watson,M,24,180,66,Australia,AUS,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon,NA
128956,Callum Watson,M,24,180,66,Australia,AUS,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's Team Sprint,NA
128959,"David Nicholas ""Dave"" Watson",M,21,182,73,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Cycling,Cycling Men's 100 kilometres Team Time Trial,NA
128960,"Deborah Kathleen ""Debbie"" Watson",F,34,178,71,Australia,AUS,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Women's Water Polo,Gold
128968,Ian Broughton Watson,M,23,180,81,Australia,AUS,1972 Summer,1972,Summer,Munich,Basketball,Basketball Men's Basketball,NA
128968,Ian Broughton Watson,M,27,180,81,Australia,AUS,1976 Summer,1976,Summer,Montreal,Basketball,Basketball Men's Basketball,NA
128974,"Joshua John ""Josh"" Watson",M,23,184,80,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Backstroke,NA
128974,"Joshua John ""Josh"" Watson",M,23,184,80,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
128974,"Joshua John ""Josh"" Watson",M,27,184,80,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Backstroke,NA
128978,"Lynette Pamela ""Lynne"" Watson (-Bates)",F,15,172,60,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Freestyle,NA
128978,"Lynette Pamela ""Lynne"" Watson (-Bates)",F,15,172,60,Australia,AUS,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
